Historic Townhouse	Beautifully restored townhouse in a historic district.	2024-09-23T02:37:38.015Z	Dusseldorf	preview1.jpg	image11.jpg,image12.jpg;image13.jpg,image14.jpg;image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	true	false	2.5	cottage	1	3	8654	Fireplace,Garden,BBQ;Smart TV,Wi-Fi,Work desk;Beach access,Infinity pool,Outdoor kitchen;Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Sarah Wilson	7	48.85661,2.351499
Cozy Family House	Luxurious villa with direct access to a pristine beach.	2024-09-18T02:37:38.015Z	Paris	preview10.jpg	image3.jpg,image4.jpg;image5.jpg,image6.jpg;image7.jpg,image8.jpg;image9.jpg,image10.jpg;image11.jpg,image12.jpg;image13.jpg,image14.jpg;image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	true	true	4.8	villa	6	6	9821	Breakfast,Air conditioning,Fridge;Washer,Towels,Air conditioning;Gym,Pool,Sauna;Fireplace,Garden,BBQ;Smart TV,Wi-Fi,Work desk;Beach access,Infinity pool,Outdoor kitchen;Hiking trails,Hot tub,Fire pit	David Lee	20	48.85661,2.351499
Charming Cottage	Luxurious villa with direct access to a pristine beach.	2024-09-22T02:37:38.015Z	Amsterdam	preview3.jpg	image17.jpg,image18.jpg;image19.jpg,image20.jpg	false	true	4.1	villa	5	4	6622	Fireplace,Garden,BBQ;Smart TV,Wi-Fi,Work desk;Beach access,Infinity pool,Outdoor kitchen;Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Robert Taylor	11	48.85661,2.351499
Historic Townhouse	Unique treehouse experience with sustainable features.	2024-09-18T02:37:38.015Z	Cologne	preview6.jpg	image9.jpg,image10.jpg;image11.jpg,image12.jpg;image13.jpg,image14.jpg;image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	false	false	3.2	studio	3	5	7112	Breakfast,Air conditioning,Fridge;Washer,Towels,Air conditioning;Gym,Pool,Sauna;Fireplace,Garden,BBQ;Smart TV,Wi-Fi,Work desk;Beach access,Infinity pool,Outdoor kitchen	Sarah Wilson	20	48.85661,2.351499
Charming Cottage	Elegant penthouse with panoramic views of the skyline.	2024-09-20T02:37:38.015Z	Amsterdam	preview5.jpg	image1.jpg,image2.jpg;image3.jpg,image4.jpg;image5.jpg,image6.jpg;image7.jpg,image8.jpg;image9.jpg,image10.jpg;image11.jpg,image12.jpg;image13.jpg,image14.jpg;image15.jpg,image16.jpg	false	true	2.6	treehouse	9	4	7303	Fireplace,Garden,BBQ;Smart TV,Wi-Fi,Work desk;Beach access,Infinity pool,Outdoor kitchen;Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard	Robert Taylor	19	48.85661,2.351499
Modern City Loft	Elegant penthouse with panoramic views of the skyline.	2024-09-18T02:37:38.015Z	Brussels	preview9.jpg	image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	true	true	3.4	house	3	7	2941	Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Sarah Wilson	16	48.85661,2.351499
Charming Cottage	Beautiful family home with a large backyard and all necessary amenities.	2024-09-23T02:37:38.016Z	Paris	preview6.jpg	image7.jpg,image8.jpg;image9.jpg,image10.jpg;image11.jpg,image12.jpg;image13.jpg,image14.jpg;image15.jpg,image16.jpg	true	false	4.9	treehouse	6	2	4919	Smart TV,Wi-Fi,Work desk;Beach access,Infinity pool,Outdoor kitchen;Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard	Jane Smith	18	48.85661,2.351499
Luxury Penthouse Suite	Elegant penthouse with panoramic views of the skyline.	2024-09-22T02:37:38.016Z	Cologne	preview4.jpg	image1.jpg,image2.jpg;image3.jpg,image4.jpg;image5.jpg,image6.jpg;image7.jpg,image8.jpg;image9.jpg,image10.jpg;image11.jpg,image12.jpg;image13.jpg,image14.jpg;image15.jpg,image16.jpg;image17.jpg,image18.jpg	false	true	1.6	penthouse	8	1	8233	Smart TV,Wi-Fi,Work desk;Beach access,Infinity pool,Outdoor kitchen;Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Thomas Clark	14	48.85661,2.351499
Cozy Family House	Beautiful family home with a large backyard and all necessary amenities.	2024-09-18T02:37:38.016Z	Cologne	preview9.jpg	image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	true	false	3.1	loft	10	5	3678	Beach access,Infinity pool,Outdoor kitchen;Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Lisa Anderson	11	48.85661,2.351499
Cozy Family House	Sleek and stylish loft in a trendy urban neighborhood.	2024-09-23T02:37:38.016Z	Cologne	preview9.jpg	image5.jpg,image6.jpg;image7.jpg,image8.jpg;image9.jpg,image10.jpg;image11.jpg,image12.jpg;image13.jpg,image14.jpg	true	true	1.9	studio	3	7	9343	Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Sarah Wilson	6	48.85661,2.351499
Luxury Penthouse Suite	Cozy cabin surrounded by breathtaking mountain views.	2024-09-22T02:37:38.016Z	Hamburg	preview6.jpg	image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	false	false	2.3	cottage	3	6	3780	Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Emily Brown	17	48.85661,2.351499
Modern City Loft	Unique treehouse experience with sustainable features.	2024-09-22T02:37:38.016Z	Cologne	preview8.jpg	image9.jpg,image10.jpg;image11.jpg,image12.jpg;image13.jpg,image14.jpg;image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	false	false	3.9	penthouse	8	9	3280	Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Lisa Anderson	17	48.85661,2.351499
Historic Townhouse	Spacious and modern apartment located in the heart of the city.	2024-09-19T02:37:38.016Z	Hamburg	preview3.jpg	image7.jpg,image8.jpg;image9.jpg,image10.jpg;image11.jpg,image12.jpg;image13.jpg,image14.jpg;image15.jpg,image16.jpg;image17.jpg,image18.jpg	true	false	1.3	house	8	7	4089	Smart TV,Wi-Fi,Work desk;Beach access,Infinity pool,Outdoor kitchen;Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Emily Brown	7	48.85661,2.351499
Charming Cottage	Luxurious villa with direct access to a pristine beach.	2024-09-22T02:37:38.016Z	Paris	preview3.jpg	image5.jpg,image6.jpg;image7.jpg,image8.jpg;image9.jpg,image10.jpg;image11.jpg,image12.jpg;image13.jpg,image14.jpg;image15.jpg,image16.jpg	false	false	3.5	penthouse	7	6	1042	Breakfast,Air conditioning,Fridge;Washer,Towels,Air conditioning;Gym,Pool,Sauna;Fireplace,Garden,BBQ;Smart TV,Wi-Fi,Work desk;Beach access,Infinity pool,Outdoor kitchen;Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting	Emily Brown	4	48.85661,2.351499
Stylish Studio Apartment	Quaint cottage nestled in a picturesque countryside setting.	2024-09-20T02:37:38.016Z	Brussels	preview5.jpg	image3.jpg,image4.jpg;image5.jpg,image6.jpg;image7.jpg,image8.jpg;image9.jpg,image10.jpg;image11.jpg,image12.jpg;image13.jpg,image14.jpg	true	false	1.4	cabin	2	3	5799	Washer,Towels,Air conditioning;Gym,Pool,Sauna;Fireplace,Garden,BBQ;Smart TV,Wi-Fi,Work desk;Beach access,Infinity pool,Outdoor kitchen;Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting	Jane Smith	13	48.85661,2.351499
Historic Townhouse	Unique treehouse experience with sustainable features.	2024-09-22T02:37:38.016Z	Cologne	preview5.jpg	image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	true	true	1.6	townhouse	8	9	2953	Fireplace,Garden,BBQ;Smart TV,Wi-Fi,Work desk;Beach access,Infinity pool,Outdoor kitchen;Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Emily Brown	14	48.85661,2.351499
Cozy Family House	Cozy cabin surrounded by breathtaking mountain views.	2024-09-18T02:37:38.016Z	Amsterdam	preview4.jpg	image3.jpg,image4.jpg;image5.jpg,image6.jpg;image7.jpg,image8.jpg;image9.jpg,image10.jpg;image11.jpg,image12.jpg;image13.jpg,image14.jpg;image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	false	true	1.6	house	4	2	6983	Smart TV,Wi-Fi,Work desk;Beach access,Infinity pool,Outdoor kitchen;Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	John Doe	14	48.85661,2.351499
Modern City Loft	Sleek and stylish loft in a trendy urban neighborhood.	2024-09-21T02:37:38.016Z	Hamburg	preview2.jpg	image17.jpg,image18.jpg;image19.jpg,image20.jpg	false	false	2.2	loft	6	3	2180	Fireplace,Garden,BBQ;Smart TV,Wi-Fi,Work desk;Beach access,Infinity pool,Outdoor kitchen;Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Sarah Wilson	8	48.85661,2.351499
Mountain Retreat Cabin	Beautifully restored townhouse in a historic district.	2024-09-22T02:37:38.016Z	Paris	preview9.jpg	image9.jpg,image10.jpg;image11.jpg,image12.jpg;image13.jpg,image14.jpg;image15.jpg,image16.jpg;image17.jpg,image18.jpg	true	true	1.8	studio	3	10	7141	Smart TV,Wi-Fi,Work desk;Beach access,Infinity pool,Outdoor kitchen;Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Sarah Wilson	9	48.85661,2.351499
Beachfront Villa	Cozy cabin surrounded by breathtaking mountain views.	2024-09-19T02:37:38.016Z	Cologne	preview2.jpg	image11.jpg,image12.jpg;image13.jpg,image14.jpg;image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	true	false	1.7	cabin	7	8	5545	Smart TV,Wi-Fi,Work desk;Beach access,Infinity pool,Outdoor kitchen;Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	John Doe	17	48.85661,2.351499
Sunny Apartment in Downtown	Beautiful family home with a large backyard and all necessary amenities.	2024-09-19T02:37:38.016Z	Cologne	preview6.jpg	image13.jpg,image14.jpg;image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	false	false	3.4	loft	4	7	3773	Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Lisa Anderson	3	48.85661,2.351499
Beachfront Villa	Elegant penthouse with panoramic views of the skyline.	2024-09-18T02:37:38.016Z	Hamburg	preview8.jpg	image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	false	true	2.2	loft	4	4	9455	Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Thomas Clark	16	48.85661,2.351499
Beachfront Villa	Beautiful family home with a large backyard and all necessary amenities.	2024-09-22T02:37:38.016Z	Hamburg	preview4.jpg	image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	false	true	1.4	loft	6	4	7152	Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Sarah Wilson	10	48.85661,2.351499
Stylish Studio Apartment	Spacious and modern apartment located in the heart of the city.	2024-09-19T02:37:38.016Z	Cologne	preview6.jpg	image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	true	false	2.3	penthouse	4	9	1686	Gym,Pool,Sauna;Fireplace,Garden,BBQ;Smart TV,Wi-Fi,Work desk	Sarah Wilson	15	48.85661,2.351499
