Stylish Studio Apartment	Cozy cabin surrounded by breathtaking mountain views.	2024-10-17T23:39:23.187Z	Brussels	preview7.jpg	image3.jpg,image4.jpg;image5.jpg,image6.jpg	false	false	2	apartment	3	6	71292	Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Jane Smith	19	48.85661,2.351499
Beachfront Villa	Cozy cabin surrounded by breathtaking mountain views.	2024-10-15T23:39:23.187Z	Paris	preview1.jpg	image9.jpg,image10.jpg;image11.jpg,image12.jpg;image13.jpg,image14.jpg;image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	false	true	1.2	room	5	8	47633	Washer,Towels,Air conditioning;Gym,Pool,Sauna;Fireplace,Garden,BBQ	Jennifer White	17	48.85661,2.351499
Stylish Studio Apartment	Quaint cottage nestled in a picturesque countryside setting.	2024-10-19T23:39:23.187Z	Cologne	preview6.jpg	image17.jpg,image18.jpg;image19.jpg,image20.jpg	true	false	1.2	room	5	9	67988	Beach access,Infinity pool,Outdoor kitchen;Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Robert Taylor	6	48.85661,2.351499
Sunny Apartment in Downtown	Unique treehouse experience with sustainable features.	2024-10-14T23:39:23.187Z	Brussels	preview8.jpg	image5.jpg,image6.jpg;image7.jpg,image8.jpg;image9.jpg,image10.jpg;image11.jpg,image12.jpg;image13.jpg,image14.jpg;image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	false	true	2.2	apartment	8	3	18479	Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Sarah Wilson	9	48.85661,2.351499
Cozy Family House	Compact and efficiently designed studio in a prime location.	2024-10-19T23:39:23.187Z	Cologne	preview8.jpg	image17.jpg,image18.jpg;image19.jpg,image20.jpg	false	false	1.3	room	2	10	22486	Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Thomas Clark	15	48.85661,2.351499
Historic Townhouse	Elegant penthouse with panoramic views of the skyline.	2024-10-14T23:39:23.187Z	Brussels	preview7.jpg	image7.jpg,image8.jpg;image9.jpg,image10.jpg;image11.jpg,image12.jpg;image13.jpg,image14.jpg;image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	true	false	3	room	5	9	41618	Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Thomas Clark	13	48.85661,2.351499
Cozy Family House	Elegant penthouse with panoramic views of the skyline.	2024-10-13T23:39:23.187Z	Hamburg	preview7.jpg	image7.jpg,image8.jpg;image9.jpg,image10.jpg;image11.jpg,image12.jpg;image13.jpg,image14.jpg	false	false	3.8	room	1	9	3227	Gym,Pool,Sauna;Fireplace,Garden,BBQ	Sarah Wilson	16	48.85661,2.351499
Eco-Friendly Treehouse	Cozy cabin surrounded by breathtaking mountain views.	2024-10-14T23:39:23.187Z	Amsterdam	preview5.jpg	image9.jpg,image10.jpg;image11.jpg,image12.jpg;image13.jpg,image14.jpg;image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	false	true	2.4	apartment	3	8	97567	Fireplace,Garden,BBQ;Smart TV,Wi-Fi,Work desk;Beach access,Infinity pool,Outdoor kitchen;Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Jane Smith	8	48.85661,2.351499
Charming Cottage	Beautifully restored townhouse in a historic district.	2024-10-18T23:39:23.187Z	Cologne	preview7.jpg	image9.jpg,image10.jpg;image11.jpg,image12.jpg;image13.jpg,image14.jpg;image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	false	true	4.7	room	2	2	13314	Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Lisa Anderson	3	48.85661,2.351499
Beachfront Villa	Spacious and modern apartment located in the heart of the city.	2024-10-14T23:39:23.187Z	Hamburg	preview7.jpg	image13.jpg,image14.jpg;image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	true	true	4.7	room	5	6	60440	Washer,Towels,Air conditioning;Gym,Pool,Sauna;Fireplace,Garden,BBQ	Robert Taylor	15	48.85661,2.351499
Stylish Studio Apartment	Cozy cabin surrounded by breathtaking mountain views.	2024-10-13T23:39:23.187Z	Cologne	preview9.jpg	image3.jpg,image4.jpg;image5.jpg,image6.jpg;image7.jpg,image8.jpg;image9.jpg,image10.jpg;image11.jpg,image12.jpg;image13.jpg,image14.jpg	false	true	3.9	room	6	5	30897	Washer,Towels,Air conditioning;Gym,Pool,Sauna;Fireplace,Garden,BBQ	Emily Brown	8	48.85661,2.351499
Historic Townhouse	Compact and efficiently designed studio in a prime location.	2024-10-17T23:39:23.187Z	Dusseldorf	preview7.jpg	image5.jpg,image6.jpg;image7.jpg,image8.jpg;image9.jpg,image10.jpg;image11.jpg,image12.jpg;image13.jpg,image14.jpg;image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	true	false	1.2	room	2	5	98705	Smart TV,Wi-Fi,Work desk;Beach access,Infinity pool,Outdoor kitchen;Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	David Lee	14	48.85661,2.351499
Charming Cottage	Quaint cottage nestled in a picturesque countryside setting.	2024-10-15T23:39:23.187Z	Cologne	preview9.jpg	image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	false	true	4.3	room	4	4	14439	Smart TV,Wi-Fi,Work desk;Beach access,Infinity pool,Outdoor kitchen;Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Lisa Anderson	9	48.85661,2.351499
Beachfront Villa	Luxurious villa with direct access to a pristine beach.	2024-10-14T23:39:23.187Z	Cologne	preview9.jpg	image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	false	true	1.9	room	5	3	83948	Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Emily Brown	5	48.85661,2.351499
Beachfront Villa	Quaint cottage nestled in a picturesque countryside setting.	2024-10-19T23:39:23.187Z	Brussels	preview10.jpg	image17.jpg,image18.jpg;image19.jpg,image20.jpg	false	false	3.9	apartment	4	9	38780	Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Robert Taylor	2	48.85661,2.351499
Stylish Studio Apartment	Compact and efficiently designed studio in a prime location.	2024-10-18T23:39:23.187Z	Cologne	preview4.jpg	image11.jpg,image12.jpg;image13.jpg,image14.jpg;image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	false	true	1.7	hotel	2	9	44878	Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Jennifer White	7	48.85661,2.351499
Mountain Retreat Cabin	Beautiful family home with a large backyard and all necessary amenities.	2024-10-16T23:39:23.187Z	Cologne	preview4.jpg	image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	true	true	3.1	house	2	8	11386	Beach access,Infinity pool,Outdoor kitchen;Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Jane Smith	1	48.85661,2.351499
Eco-Friendly Treehouse	Luxurious villa with direct access to a pristine beach.	2024-10-19T23:39:23.187Z	Cologne	preview2.jpg	image11.jpg,image12.jpg;image13.jpg,image14.jpg;image15.jpg,image16.jpg;image17.jpg,image18.jpg;image19.jpg,image20.jpg	false	false	4.8	room	7	5	40569	Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Sarah Wilson	8	48.85661,2.351499
Mountain Retreat Cabin	Quaint cottage nestled in a picturesque countryside setting.	2024-10-15T23:39:23.187Z	Brussels	preview4.jpg	image17.jpg,image18.jpg;image19.jpg,image20.jpg	false	true	4.3	apartment	7	4	28923	Smart TV,Wi-Fi,Work desk;Beach access,Infinity pool,Outdoor kitchen;Hiking trails,Hot tub,Fire pit;Antique furnishings,Library,Courtyard;Solar panels,Composting toilet,Rainwater harvesting;Kitchenette,Fold-out bed,Balcony	Michael Johnson	1	48.85661,2.351499
Modern City Loft	Beautifully restored townhouse in a historic district.	2024-10-14T23:39:23.187Z	Paris	preview5.jpg	image19.jpg,image20.jpg	false	true	1.6	room	8	3	61440	Kitchenette,Fold-out bed,Balcony	John Doe	15	48.85661,2.351499
